date_id, file_name, date
3304,WEBPXTICK_DT-20150504.zip,20150504
3305,WEBPXTICK_DT-20150505.zip,20150505
3306,WEBPXTICK_DT-20150506.zip,20150506
3307,WEBPXTICK_DT-20150507.zip,20150507
3308,WEBPXTICK_DT-20150508.zip,20150508
3309,WEBPXTICK_DT-20150511.zip,20150511
3310,WEBPXTICK_DT-20150512.zip,20150512
3311,WEBPXTICK_DT-20150513.zip,20150513
3312,WEBPXTICK_DT-20150514.zip,20150514
3313,WEBPXTICK_DT-20150515.zip,20150515
3314,WEBPXTICK_DT-20150518.zip,20150518
3315,WEBPXTICK_DT-20150519.zip,20150519
3316,WEBPXTICK_DT-20150520.zip,20150520
3317,WEBPXTICK_DT-20150521.zip,20150521
3318,WEBPXTICK_DT-20150522.zip,20150522
3319,WEBPXTICK_DT-20150525.zip,20150525
3320,WEBPXTICK_DT-20150526.zip,20150526
3321,WEBPXTICK_DT-20150527.zip,20150527
3322,WEBPXTICK_DT-20150528.zip,20150528
3323,WEBPXTICK_DT-20150529.zip,20150529
3324,WEBPXTICK_DT-20150601.zip,20150601
3325,WEBPXTICK_DT-20150602.zip,20150602
3326,WEBPXTICK_DT-20150603.zip,20150603
3327,WEBPXTICK_DT-20150604.zip,20150604
3328,WEBPXTICK_DT-20150605.zip,20150605
3329,WEBPXTICK_DT-20150608.zip,20150608
3330,WEBPXTICK_DT-20150609.zip,20150609
3331,WEBPXTICK_DT-20150610.zip,20150610
3332,WEBPXTICK_DT-20150611.zip,20150611
3333,WEBPXTICK_DT-20150612.zip,20150612
3334,WEBPXTICK_DT-20150615.zip,20150615
3335,WEBPXTICK_DT-20150616.zip,20150616
3336,WEBPXTICK_DT-20150617.zip,20150617
3337,WEBPXTICK_DT-20150618.zip,20150618
3338,WEBPXTICK_DT-20150619.zip,20150619
3339,WEBPXTICK_DT-20150622.zip,20150622
3340,WEBPXTICK_DT-20150623.zip,20150623
3341,WEBPXTICK_DT-20150624.zip,20150624
3342,WEBPXTICK_DT-20150625.zip,20150625
3343,WEBPXTICK_DT-20150626.zip,20150626
3344,WEBPXTICK_DT-20150629.zip,20150629
3345,WEBPXTICK_DT-20150630.zip,20150630
3346,WEBPXTICK_DT-20150701.zip,20150701
3347,WEBPXTICK_DT-20150702.zip,20150702
3348,WEBPXTICK_DT-20150703.zip,20150703
3349,WEBPXTICK_DT-20150706.zip,20150706
3350,WEBPXTICK_DT-20150707.zip,20150707
3351,WEBPXTICK_DT-20150708.zip,20150708
3352,WEBPXTICK_DT-20150709.zip,20150709
3353,WEBPXTICK_DT-20150710.zip,20150710
3354,WEBPXTICK_DT-20150713.zip,20150713
3355,WEBPXTICK_DT-20150714.zip,20150714
3356,WEBPXTICK_DT-20150715.zip,20150715
3357,WEBPXTICK_DT-20150716.zip,20150716
3358,WEBPXTICK_DT-20150717.zip,20150717
3359,WEBPXTICK_DT-20150720.zip,20150720
3360,WEBPXTICK_DT-20150721.zip,20150721
3361,WEBPXTICK_DT-20150722.zip,20150722
3362,WEBPXTICK_DT-20150723.zip,20150723
3363,WEBPXTICK_DT-20150724.zip,20150724
3364,WEBPXTICK_DT-20150727.zip,20150727
3365,WEBPXTICK_DT-20150728.zip,20150728
3366,WEBPXTICK_DT-20150729.zip,20150729
3367,WEBPXTICK_DT-20150730.zip,20150730
3368,WEBPXTICK_DT-20150731.zip,20150731
3369,WEBPXTICK_DT-20150803.zip,20150803
3370,WEBPXTICK_DT-20150804.zip,20150804
3371,WEBPXTICK_DT-20150805.zip,20150805
3372,WEBPXTICK_DT-20150806.zip,20150806
3373,WEBPXTICK_DT-20150810.zip,20150810
3374,WEBPXTICK_DT-20150807.zip,20150807
3375,WEBPXTICK_DT-20150811.zip,20150811
3376,WEBPXTICK_DT-20150812.zip,20150812
3377,WEBPXTICK_DT-20150813.zip,20150813
3378,WEBPXTICK_DT-20150814.zip,20150814
3379,WEBPXTICK_DT-20150817.zip,20150817
3380,WEBPXTICK_DT-20150818.zip,20150818
3381,WEBPXTICK_DT-20150819.zip,20150819
3382,WEBPXTICK_DT-20150820.zip,20150820
3383,WEBPXTICK_DT-20150821.zip,20150821
3384,WEBPXTICK_DT-20150824.zip,20150824
3385,WEBPXTICK_DT-20150825.zip,20150825
3386,WEBPXTICK_DT-20150826.zip,20150826
3387,WEBPXTICK_DT-20150827.zip,20150827
3388,WEBPXTICK_DT-20150828.zip,20150828
3389,WEBPXTICK_DT-20150831.zip,20150831
3390,WEBPXTICK_DT-20150901.zip,20150901
3391,WEBPXTICK_DT-20150902.zip,20150902
3392,WEBPXTICK_DT-20150903.zip,20150903
3393,WEBPXTICK_DT-20150904.zip,20150904
3394,WEBPXTICK_DT-20150907.zip,20150907
3395,WEBPXTICK_DT-20150908.zip,20150908
3396,WEBPXTICK_DT-20150909.zip,20150909
3397,WEBPXTICK_DT-20150910.zip,20150910
3398,WEBPXTICK_DT-20150911.zip,20150911
3399,WEBPXTICK_DT-20150914.zip,20150914
3400,WEBPXTICK_DT-20150915.zip,20150915
3401,WEBPXTICK_DT-20150916.zip,20150916
3402,WEBPXTICK_DT-20150917.zip,20150917
3403,WEBPXTICK_DT-20150918.zip,20150918
3404,WEBPXTICK_DT-20150921.zip,20150921
3405,WEBPXTICK_DT-20150922.zip,20150922
3406,WEBPXTICK_DT-20150923.zip,20150923
3407,WEBPXTICK_DT-20150924.zip,20150924
3408,WEBPXTICK_DT-20150925.zip,20150925
3409,WEBPXTICK_DT-20150928.zip,20150928
3410,WEBPXTICK_DT-20150929.zip,20150929
3411,WEBPXTICK_DT-20150930.zip,20150930
3412,WEBPXTICK_DT-20151001.zip,20151001
3413,WEBPXTICK_DT-20151002.zip,20151002
3414,WEBPXTICK_DT-20151005.zip,20151005
3415,WEBPXTICK_DT-20151006.zip,20151006
3416,WEBPXTICK_DT-20151007.zip,20151007
3417,WEBPXTICK_DT-20151008.zip,20151008
3418,WEBPXTICK_DT-20151009.zip,20151009
3419,WEBPXTICK_DT-20151012.zip,20151012
3420,WEBPXTICK_DT-20151013.zip,20151013
3421,WEBPXTICK_DT-20151014.zip,20151014
3422,WEBPXTICK_DT-20151015.zip,20151015
3423,WEBPXTICK_DT-20151016.zip,20151016
3424,WEBPXTICK_DT-20151019.zip,20151019
3425,WEBPXTICK_DT-20151020.zip,20151020
3426,WEBPXTICK_DT-20151021.zip,20151021
3427,WEBPXTICK_DT-20151022.zip,20151022
3428,WEBPXTICK_DT-20151023.zip,20151023
3429,WEBPXTICK_DT-20151026.zip,20151026
3430,WEBPXTICK_DT-20151027.zip,20151027
3431,WEBPXTICK_DT-20151028.zip,20151028
3432,WEBPXTICK_DT-20151029.zip,20151029
3433,WEBPXTICK_DT-20151030.zip,20151030
3434,WEBPXTICK_DT-20151102.zip,20151102
3435,WEBPXTICK_DT-20151103.zip,20151103
3436,WEBPXTICK_DT-20151104.zip,20151104
3437,WEBPXTICK_DT-20151105.zip,20151105
3438,WEBPXTICK_DT-20151106.zip,20151106
3439,WEBPXTICK_DT-20151109.zip,20151109
3440,WEBPXTICK_DT-20151110.zip,20151110
3441,WEBPXTICK_DT-20151111.zip,20151111
3442,WEBPXTICK_DT-20151112.zip,20151112
3443,WEBPXTICK_DT-20151113.zip,20151113
3444,WEBPXTICK_DT-20151116.zip,20151116
3445,WEBPXTICK_DT-20151117.zip,20151117
3446,WEBPXTICK_DT-20151118.zip,20151118
3447,WEBPXTICK_DT-20151119.zip,20151119
3448,WEBPXTICK_DT-20151120.zip,20151120
3449,WEBPXTICK_DT-20151123.zip,20151123
3450,WEBPXTICK_DT-20151124.zip,20151124
3451,WEBPXTICK_DT-20151125.zip,20151125
3452,WEBPXTICK_DT-20151126.zip,20151126
3453,WEBPXTICK_DT-20151127.zip,20151127
3454,WEBPXTICK_DT-20151130.zip,20151130
3455,WEBPXTICK_DT-20151201.zip,20151201
3456,WEBPXTICK_DT-20151202.zip,20151202
3457,WEBPXTICK_DT-20151203.zip,20151203
3458,WEBPXTICK_DT-20151204.zip,20151204
3459,WEBPXTICK_DT-20151207.zip,20151207
3460,WEBPXTICK_DT-20151208.zip,20151208
3461,WEBPXTICK_DT-20151209.zip,20151209
3462,WEBPXTICK_DT-20151210.zip,20151210
3463,WEBPXTICK_DT-20151211.zip,20151211
3464,WEBPXTICK_DT-20151214.zip,20151214
3465,WEBPXTICK_DT-20151215.zip,20151215
3466,WEBPXTICK_DT-20151216.zip,20151216
3467,WEBPXTICK_DT-20151217.zip,20151217
3468,WEBPXTICK_DT-20151218.zip,20151218
3469,WEBPXTICK_DT-20151221.zip,20151221
3470,WEBPXTICK_DT-20151222.zip,20151222
3471,WEBPXTICK_DT-20151223.zip,20151223
3472,WEBPXTICK_DT-20151224.zip,20151224
3473,WEBPXTICK_DT-20151225.zip,20151225
3474,WEBPXTICK_DT-20151228.zip,20151228
3475,WEBPXTICK_DT-20151229.zip,20151229
3476,WEBPXTICK_DT-20151230.zip,20151230
3477,WEBPXTICK_DT-20151231.zip,20151231
3478,WEBPXTICK_DT-20160101.zip,20160101
3479,WEBPXTICK_DT-20160104.zip,20160104
3480,WEBPXTICK_DT-20160105.zip,20160105
3481,WEBPXTICK_DT-20160106.zip,20160106
3482,WEBPXTICK_DT-20160107.zip,20160107
3483,WEBPXTICK_DT-20160108.zip,20160108
3484,WEBPXTICK_DT-20160111.zip,20160111
3485,WEBPXTICK_DT-20160112.zip,20160112
3486,WEBPXTICK_DT-20160113.zip,20160113
3487,WEBPXTICK_DT-20160114.zip,20160114
3488,WEBPXTICK_DT-20160115.zip,20160115
3489,WEBPXTICK_DT-20160118.zip,20160118
3490,WEBPXTICK_DT-20160119.zip,20160119
3491,WEBPXTICK_DT-20160120.zip,20160120
3492,WEBPXTICK_DT-20160121.zip,20160121
3493,WEBPXTICK_DT-20160122.zip,20160122
3494,WEBPXTICK_DT-20160125.zip,20160125
3495,WEBPXTICK_DT-20160126.zip,20160126
3496,WEBPXTICK_DT-20160127.zip,20160127
3497,WEBPXTICK_DT-20160128.zip,20160128
3498,WEBPXTICK_DT-20160129.zip,20160129
3499,WEBPXTICK_DT-20160130.zip,20160130
3500,WEBPXTICK_DT-20160201.zip,20160201
3501,WEBPXTICK_DT-20160202.zip,20160202
3502,WEBPXTICK_DT-20160203.zip,20160203
3503,WEBPXTICK_DT-20160204.zip,20160204
3504,WEBPXTICK_DT-20160205.zip,20160205
3505,WEBPXTICK_DT-20160208.zip,20160208
3506,WEBPXTICK_DT-20160209.zip,20160209
3507,WEBPXTICK_DT-20160210.zip,20160210
3508,WEBPXTICK_DT-20160211.zip,20160211
3509,WEBPXTICK_DT-20160212.zip,20160212
3510,WEBPXTICK_DT-20160215.zip,20160215
3511,WEBPXTICK_DT-20160216.zip,20160216
3512,WEBPXTICK_DT-20160217.zip,20160217
3513,WEBPXTICK_DT-20160218.zip,20160218
3514,WEBPXTICK_DT-20160219.zip,20160219
3515,WEBPXTICK_DT-20160222.zip,20160222
3516,WEBPXTICK_DT-20160223.zip,20160223
3517,WEBPXTICK_DT-20160224.zip,20160224
3518,WEBPXTICK_DT-20160225.zip,20160225
3519,WEBPXTICK_DT-20160226.zip,20160226
3520,WEBPXTICK_DT-20160229.zip,20160229
3521,WEBPXTICK_DT-20160301.zip,20160301
3522,WEBPXTICK_DT-20160302.zip,20160302
3523,WEBPXTICK_DT-20160303.zip,20160303
3524,WEBPXTICK_DT-20160304.zip,20160304
3525,WEBPXTICK_DT-20160307.zip,20160307
3526,WEBPXTICK_DT-20160308.zip,20160308
3527,WEBPXTICK_DT-20160309.zip,20160309
3528,WEBPXTICK_DT-20160310.zip,20160310
3529,WEBPXTICK_DT-20160311.zip,20160311
3530,WEBPXTICK_DT-20160314.zip,20160314
3531,WEBPXTICK_DT-20160315.zip,20160315
3532,WEBPXTICK_DT-20160316.zip,20160316
3533,WEBPXTICK_DT-20160317.zip,20160317
3534,WEBPXTICK_DT-20160318.zip,20160318
3535,WEBPXTICK_DT-20160321.zip,20160321
3536,WEBPXTICK_DT-20160322.zip,20160322
3537,WEBPXTICK_DT-20160323.zip,20160323
3538,WEBPXTICK_DT-20160324.zip,20160324
3539,WEBPXTICK_DT-20160325.zip,20160325
3540,WEBPXTICK_DT-20160328.zip,20160328
3541,WEBPXTICK_DT-20160329.zip,20160329
3542,WEBPXTICK_DT-20160330.zip,20160330
3543,WEBPXTICK_DT-20160331.zip,20160331
3544,WEBPXTICK_DT-20160401.zip,20160401
3545,WEBPXTICK_DT-20160404.zip,20160404
3546,WEBPXTICK_DT-20160405.zip,20160405
3547,WEBPXTICK_DT-20160406.zip,20160406
3548,WEBPXTICK_DT-20160407.zip,20160407
3549,WEBPXTICK_DT-20160408.zip,20160408
3550,WEBPXTICK_DT-20160411.zip,20160411
3551,WEBPXTICK_DT-20160412.zip,20160412
3552,WEBPXTICK_DT-20160413.zip,20160413
3553,WEBPXTICK_DT-20160414.zip,20160414
3554,WEBPXTICK_DT-20160415.zip,20160415
3555,WEBPXTICK_DT-20160418.zip,20160418
3556,WEBPXTICK_DT-20160419.zip,20160419
3557,WEBPXTICK_DT-20160420.zip,20160420
3558,WEBPXTICK_DT-20160421.zip,20160421
3559,WEBPXTICK_DT-20160422.zip,20160422
3560,WEBPXTICK_DT-20160425.zip,20160425
3561,WEBPXTICK_DT-20160426.zip,20160426
3562,WEBPXTICK_DT-20160427.zip,20160427
3563,WEBPXTICK_DT-20160428.zip,20160428
3564,WEBPXTICK_DT-20160429.zip,20160429
3565,WEBPXTICK_DT-20160502.zip,20160502
3566,WEBPXTICK_DT-20160503.zip,20160503
3567,WEBPXTICK_DT-20160504.zip,20160504
3568,WEBPXTICK_DT-20160505.zip,20160505
3569,WEBPXTICK_DT-20160506.zip,20160506
3570,WEBPXTICK_DT-20160509.zip,20160509
3571,WEBPXTICK_DT-20160510.zip,20160510
3572,WEBPXTICK_DT-20160511.zip,20160511
3573,WEBPXTICK_DT-20160512.zip,20160512
3574,WEBPXTICK_DT-20160513.zip,20160513
3575,WEBPXTICK_DT-20160516.zip,20160516
3576,WEBPXTICK_DT-20160517.zip,20160517
3577,WEBPXTICK_DT-20160518.zip,20160518
3578,WEBPXTICK_DT-20160519.zip,20160519
3579,WEBPXTICK_DT-20160520.zip,20160520
3580,WEBPXTICK_DT-20160523.zip,20160523
3581,WEBPXTICK_DT-20160524.zip,20160524
3582,WEBPXTICK_DT-20160525.zip,20160525
3583,WEBPXTICK_DT-20160526.zip,20160526
3584,WEBPXTICK_DT-20160527.zip,20160527
3585,WEBPXTICK_DT-20160530.zip,20160530
3586,WEBPXTICK_DT-20160531.zip,20160531
3587,WEBPXTICK_DT-20160601.zip,20160601
3588,WEBPXTICK_DT-20160602.zip,20160602
3589,WEBPXTICK_DT-20160603.zip,20160603
3590,WEBPXTICK_DT_3590.zip,UNKNOWN
3591,WEBPXTICK_DT_3591.zip,UNKNOWN
3592,WEBPXTICK_DT-20160604.zip,20160604
3593,WEBPXTICK_DT-20160606.zip,20160606
3594,WEBPXTICK_DT-20160607.zip,20160607
3595,WEBPXTICK_DT-20160608.zip,20160608
3596,WEBPXTICK_DT-20160609.zip,20160609
3597,WEBPXTICK_DT-20160610.zip,20160610
3598,WEBPXTICK_DT-20160613.zip,20160613
3599,WEBPXTICK_DT-20160614.zip,20160614
3600,WEBPXTICK_DT-20160615.zip,20160615
3601,WEBPXTICK_DT-20160616.zip,20160616
3602,WEBPXTICK_DT-20160617.zip,20160617
3603,WEBPXTICK_DT-20160620.zip,20160620
3604,WEBPXTICK_DT-20160621.zip,20160621
3605,WEBPXTICK_DT-20160622.zip,20160622
3606,WEBPXTICK_DT-20160623.zip,20160623
3607,WEBPXTICK_DT-20160624.zip,20160624
3608,WEBPXTICK_DT-20160627.zip,20160627
3609,WEBPXTICK_DT-20160628.zip,20160628
3610,WEBPXTICK_DT-20160629.zip,20160629
3611,WEBPXTICK_DT-20160630.zip,20160630
3612,WEBPXTICK_DT-20160701.zip,20160701
3613,WEBPXTICK_DT-20160704.zip,20160704
3614,WEBPXTICK_DT-20160705.zip,20160705
3615,WEBPXTICK_DT-20160706.zip,20160706
3616,WEBPXTICK_DT-20160707.zip,20160707
3617,WEBPXTICK_DT-20160708.zip,20160708
3618,WEBPXTICK_DT-20160711.zip,20160711
3619,WEBPXTICK_DT-20160712.zip,20160712
3620,WEBPXTICK_DT-20160713.zip,20160713
3621,WEBPXTICK_DT-20160714.zip,20160714
3622,WEBPXTICK_DT-20160715.zip,20160715
3623,WEBPXTICK_DT-20160718.zip,20160718
3624,WEBPXTICK_DT-20160719.zip,20160719
3625,WEBPXTICK_DT-20160720.zip,20160720
3626,WEBPXTICK_DT-20160721.zip,20160721
3627,WEBPXTICK_DT-20160722.zip,20160722
3628,WEBPXTICK_DT-20160725.zip,20160725
3629,WEBPXTICK_DT-20160726.zip,20160726
3630,WEBPXTICK_DT-20160727.zip,20160727
3631,WEBPXTICK_DT-20160728.zip,20160728
3632,WEBPXTICK_DT-20160729.zip,20160729
3633,WEBPXTICK_DT-20160801.zip,20160801
3634,WEBPXTICK_DT-20160802.zip,20160802
3635,WEBPXTICK_DT-20160803.zip,20160803
3636,WEBPXTICK_DT-20160804.zip,20160804
3637,WEBPXTICK_DT-20160805.zip,20160805
3638,WEBPXTICK_DT-20160808.zip,20160808
3639,WEBPXTICK_DT-20160809.zip,20160809
3640,WEBPXTICK_DT-20160810.zip,20160810
3641,WEBPXTICK_DT-20160811.zip,20160811
3642,WEBPXTICK_DT-20160812.zip,20160812
3643,WEBPXTICK_DT-20160815.zip,20160815
3644,WEBPXTICK_DT-20160816.zip,20160816
3645,WEBPXTICK_DT-20160817.zip,20160817
3646,WEBPXTICK_DT-20160818.zip,20160818
3647,WEBPXTICK_DT-20160819.zip,20160819
3648,WEBPXTICK_DT-20160822.zip,20160822
3649,WEBPXTICK_DT-20160823.zip,20160823
3650,WEBPXTICK_DT-20160824.zip,20160824
3651,WEBPXTICK_DT-20160825.zip,20160825
3652,WEBPXTICK_DT-20160826.zip,20160826
3653,WEBPXTICK_DT-20160829.zip,20160829
3654,WEBPXTICK_DT-20160830.zip,20160830
3655,WEBPXTICK_DT-20160831.zip,20160831
3656,WEBPXTICK_DT-20160901.zip,20160901
3657,WEBPXTICK_DT-20160902.zip,20160902
3658,WEBPXTICK_DT-20160905.zip,20160905
3659,WEBPXTICK_DT-20160906.zip,20160906
3660,WEBPXTICK_DT-20160907.zip,20160907
3661,WEBPXTICK_DT-20160908.zip,20160908
3662,WEBPXTICK_DT-20160909.zip,20160909
3663,WEBPXTICK_DT-20160910.zip,20160910
3664,WEBPXTICK_DT-20160912.zip,20160912
3665,WEBPXTICK_DT-20160913.zip,20160913
3666,WEBPXTICK_DT-20160914.zip,20160914
3667,WEBPXTICK_DT-20160915.zip,20160915
3668,WEBPXTICK_DT-20160916.zip,20160916
3669,WEBPXTICK_DT-20160919.zip,20160919
3670,WEBPXTICK_DT-20160920.zip,20160920
3671,WEBPXTICK_DT-20160921.zip,20160921
3672,WEBPXTICK_DT-20160922.zip,20160922
3673,WEBPXTICK_DT-20160923.zip,20160923
3674,WEBPXTICK_DT-20160926.zip,20160926
3675,WEBPXTICK_DT-20160927.zip,20160927
3676,WEBPXTICK_DT-20160928.zip,20160928
3677,WEBPXTICK_DT-20160929.zip,20160929
3678,WEBPXTICK_DT-20160930.zip,20160930
3679,WEBPXTICK_DT-20161003.zip,20161003
3680,WEBPXTICK_DT-20161004.zip,20161004
3681,WEBPXTICK_DT-20161005.zip,20161005
3682,WEBPXTICK_DT-20161006.zip,20161006
3683,WEBPXTICK_DT-20161007.zip,20161007
3684,WEBPXTICK_DT-20161010.zip,20161010
3685,WEBPXTICK_DT-20161011.zip,20161011
3686,WEBPXTICK_DT-20161012.zip,20161012
3687,WEBPXTICK_DT-20161013.zip,20161013
3688,WEBPXTICK_DT-20161014.zip,20161014
3689,WEBPXTICK_DT-20161017.zip,20161017
3690,WEBPXTICK_DT-20161018.zip,20161018
3691,WEBPXTICK_DT-20161019.zip,20161019
3692,WEBPXTICK_DT-20161020.zip,20161020
3693,WEBPXTICK_DT-20161021.zip,20161021
3694,WEBPXTICK_DT-20161024.zip,20161024
3695,WEBPXTICK_DT-20161025.zip,20161025
3696,WEBPXTICK_DT-20161026.zip,20161026
3697,WEBPXTICK_DT-20161027.zip,20161027
3698,WEBPXTICK_DT-20161028.zip,20161028
3699,WEBPXTICK_DT-20161031.zip,20161031
3700,WEBPXTICK_DT-20161101.zip,20161101
3701,WEBPXTICK_DT-20161102.zip,20161102
3702,WEBPXTICK_DT-20161103.zip,20161103
3703,WEBPXTICK_DT-20161104.zip,20161104
3704,WEBPXTICK_DT-20161107.zip,20161107
3705,WEBPXTICK_DT-20161108.zip,20161108
3706,WEBPXTICK_DT-20161109.zip,20161109
3707,WEBPXTICK_DT-20161110.zip,20161110
3708,WEBPXTICK_DT-20161111.zip,20161111
3709,WEBPXTICK_DT-20161114.zip,20161114
3710,WEBPXTICK_DT_3710.zip,UNKNOWN
3711,WEBPXTICK_DT_3711.zip,UNKNOWN
3712,WEBPXTICK_DT_3712.zip,UNKNOWN
3713,WEBPXTICK_DT-20161115.zip,20161115
3714,WEBPXTICK_DT-20161116.zip,20161116
3715,WEBPXTICK_DT-20161117.zip,20161117
3716,WEBPXTICK_DT-20161118.zip,20161118
3717,WEBPXTICK_DT-20161121.zip,20161121
3718,WEBPXTICK_DT-20161122.zip,20161122
3719,WEBPXTICK_DT-20161123.zip,20161123
3720,WEBPXTICK_DT-20161124.zip,20161124
3721,WEBPXTICK_DT-20161125.zip,20161125
3722,WEBPXTICK_DT-20161128.zip,20161128
3723,WEBPXTICK_DT-20161129.zip,20161129
3724,WEBPXTICK_DT-20161130.zip,20161130
3725,WEBPXTICK_DT-20161201.zip,20161201
3726,WEBPXTICK_DT-20161202.zip,20161202
3727,WEBPXTICK_DT-20161205.zip,20161205
3728,WEBPXTICK_DT-20161206.zip,20161206
3729,WEBPXTICK_DT-20161207.zip,20161207
3730,WEBPXTICK_DT-20161208.zip,20161208
3731,WEBPXTICK_DT-20161209.zip,20161209
3732,WEBPXTICK_DT-20161212.zip,20161212
3733,WEBPXTICK_DT-20161213.zip,20161213
3734,WEBPXTICK_DT-20161214.zip,20161214
3735,WEBPXTICK_DT-20161215.zip,20161215
3736,WEBPXTICK_DT-20161216.zip,20161216
3737,WEBPXTICK_DT-20161219.zip,20161219
3738,WEBPXTICK_DT-20161220.zip,20161220
3739,WEBPXTICK_DT-20161221.zip,20161221
3740,WEBPXTICK_DT-20161222.zip,20161222
3741,WEBPXTICK_DT-20161226.zip,20161226
3742,WEBPXTICK_DT-20161223.zip,20161223
3743,WEBPXTICK_DT-20161227.zip,20161227
3744,WEBPXTICK_DT-20161228.zip,20161228
3745,WEBPXTICK_DT-20161229.zip,20161229
3746,WEBPXTICK_DT-20170102.zip,20170102
3747,WEBPXTICK_DT-20161230.zip,20161230
3748,WEBPXTICK_DT-20170103.zip,20170103
3749,WEBPXTICK_DT-20170104.zip,20170104
3750,WEBPXTICK_DT-20170105.zip,20170105
3751,WEBPXTICK_DT-20170106.zip,20170106
3752,WEBPXTICK_DT-20170109.zip,20170109
3753,WEBPXTICK_DT-20170110.zip,20170110
3754,WEBPXTICK_DT-20170111.zip,20170111
3755,WEBPXTICK_DT-20170112.zip,20170112
3756,WEBPXTICK_DT-20170113.zip,20170113
3757,WEBPXTICK_DT-20170116.zip,20170116
3758,WEBPXTICK_DT-20170117.zip,20170117
3759,WEBPXTICK_DT-20170118.zip,20170118
3760,WEBPXTICK_DT-20170119.zip,20170119
3761,WEBPXTICK_DT-20170120.zip,20170120
3762,WEBPXTICK_DT-20170123.zip,20170123
3763,WEBPXTICK_DT-20170124.zip,20170124
3764,WEBPXTICK_DT-20170125.zip,20170125
3765,WEBPXTICK_DT-20170126.zip,20170126
3766,WEBPXTICK_DT-20170127.zip,20170127
3767,WEBPXTICK_DT-20170130.zip,20170130
3768,WEBPXTICK_DT-20170131.zip,20170131
3769,WEBPXTICK_DT-20170201.zip,20170201
3770,WEBPXTICK_DT-20170202.zip,20170202
3771,WEBPXTICK_DT-20170203.zip,20170203
3772,WEBPXTICK_DT-20170206.zip,20170206
3773,WEBPXTICK_DT-20170207.zip,20170207
3774,WEBPXTICK_DT-20170208.zip,20170208
3775,WEBPXTICK_DT-20170209.zip,20170209
3776,WEBPXTICK_DT-20170210.zip,20170210
3777,WEBPXTICK_DT-20170213.zip,20170213
3778,WEBPXTICK_DT-20170214.zip,20170214
3779,WEBPXTICK_DT-20170215.zip,20170215
3780,WEBPXTICK_DT-20170216.zip,20170216
3781,WEBPXTICK_DT-20170217.zip,20170217
3782,WEBPXTICK_DT-20170218.zip,20170218
3783,WEBPXTICK_DT-20170220.zip,20170220
3784,WEBPXTICK_DT-20170221.zip,20170221
3785,WEBPXTICK_DT-20170222.zip,20170222
3786,WEBPXTICK_DT-20170223.zip,20170223
3787,WEBPXTICK_DT-20170224.zip,20170224
3788,WEBPXTICK_DT-20170227.zip,20170227
3789,WEBPXTICK_DT-20170228.zip,20170228
3790,WEBPXTICK_DT-20170301.zip,20170301
3791,WEBPXTICK_DT-20170302.zip,20170302
3792,WEBPXTICK_DT-20170303.zip,20170303
3793,WEBPXTICK_DT-20170306.zip,20170306
3794,WEBPXTICK_DT-20170307.zip,20170307
3795,WEBPXTICK_DT-20170308.zip,20170308
3796,WEBPXTICK_DT-20170309.zip,20170309
3797,WEBPXTICK_DT-20170310.zip,20170310
3798,WEBPXTICK_DT-20170313.zip,20170313
3799,WEBPXTICK_DT-20170314.zip,20170314
3800,WEBPXTICK_DT-20170315.zip,20170315
3801,WEBPXTICK_DT-20170316.zip,20170316
3802,WEBPXTICK_DT-20170317.zip,20170317
3803,WEBPXTICK_DT-20170320.zip,20170320
3804,WEBPXTICK_DT-20170321.zip,20170321
3805,WEBPXTICK_DT-20170322.zip,20170322
3806,WEBPXTICK_DT-20170323.zip,20170323
3807,WEBPXTICK_DT-20170324.zip,20170324
3808,WEBPXTICK_DT-20170327.zip,20170327
3809,WEBPXTICK_DT-20170328.zip,20170328
3810,WEBPXTICK_DT-20170329.zip,20170329
3811,WEBPXTICK_DT-20170330.zip,20170330
3812,WEBPXTICK_DT-20170331.zip,20170331
3813,WEBPXTICK_DT-20170403.zip,20170403
3814,WEBPXTICK_DT-20170404.zip,20170404
3815,WEBPXTICK_DT-20170405.zip,20170405
3816,WEBPXTICK_DT-20170406.zip,20170406
3817,WEBPXTICK_DT-20170407.zip,20170407
3818,WEBPXTICK_DT-20170410.zip,20170410
3819,WEBPXTICK_DT-20170411.zip,20170411
3820,WEBPXTICK_DT-20170412.zip,20170412
3821,WEBPXTICK_DT-20170413.zip,20170413
3822,WEBPXTICK_DT-20170414.zip,20170414
3823,WEBPXTICK_DT-20170417.zip,20170417
3824,WEBPXTICK_DT-20170418.zip,20170418
3825,WEBPXTICK_DT-20170419.zip,20170419
3826,WEBPXTICK_DT-20170420.zip,20170420
3827,WEBPXTICK_DT-20170421.zip,20170421
3828,WEBPXTICK_DT-20170424.zip,20170424
3829,WEBPXTICK_DT-20170425.zip,20170425
3830,WEBPXTICK_DT-20170426.zip,20170426
3831,WEBPXTICK_DT-20170427.zip,20170427
3832,WEBPXTICK_DT-20170428.zip,20170428
3833,WEBPXTICK_DT-20170501.zip,20170501
3834,WEBPXTICK_DT-20170502.zip,20170502
3835,WEBPXTICK_DT-20170503.zip,20170503
3836,WEBPXTICK_DT-20170504.zip,20170504
3837,WEBPXTICK_DT-20170505.zip,20170505
3838,WEBPXTICK_DT-20170508.zip,20170508
3839,WEBPXTICK_DT-20170509.zip,20170509
3840,WEBPXTICK_DT-20170510.zip,20170510
